ms_id,pass_id,labez,clique,sys_period,user_id_start,user_id_stop
212,1422,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1423,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1424,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1425,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1426,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1427,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1428,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1429,d,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1430,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1431,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1432,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1433,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1434,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1435,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1436,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1437,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1438,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1439,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1440,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1441,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1442,f,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1443,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1444,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1445,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1446,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1447,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1448,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1449,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1450,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1451,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1452,d,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1453,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1454,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1455,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1456,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1457,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1458,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1459,o,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1460,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1461,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1462,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1463,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1464,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1465,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1466,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1467,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1468,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1469,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1470,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1471,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1472,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1473,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1474,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1475,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1476,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1477,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1478,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1479,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1480,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1481,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1482,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1483,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1484,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1485,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1486,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1487,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1488,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1489,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1490,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1491,e,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1492,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1493,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1494,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1495,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1496,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1497,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1498,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1499,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1500,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1501,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1502,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1503,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1504,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1505,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1506,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1507,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1508,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1509,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1510,f,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1511,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1512,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1513,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1514,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1515,e,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1516,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1517,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1518,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1519,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1520,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1521,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1522,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1523,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1524,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1525,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1526,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1527,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1528,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1529,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1530,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1531,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1532,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1533,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1534,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1535,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1536,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1537,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1538,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1539,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1540,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1541,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1542,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1543,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1544,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1545,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1546,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1547,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1548,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1549,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1550,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1551,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1552,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1553,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1554,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1555,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1556,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1557,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1558,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1559,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1560,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1561,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1562,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1563,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1564,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1565,e,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1566,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1567,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1568,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1569,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1570,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1571,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1572,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1573,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1574,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1575,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1576,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1577,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1578,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1579,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1580,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1581,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1582,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1583,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1584,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1585,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1586,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1587,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1588,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1589,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1590,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1591,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1592,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1593,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1594,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1595,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1596,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1597,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1598,e,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1599,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1600,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1601,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1602,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1603,e,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1604,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1605,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1606,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1607,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1608,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1609,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1610,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1611,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1612,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1613,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1614,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1615,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1616,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1617,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1618,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1619,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1620,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1621,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1622,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1623,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1624,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1625,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1626,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1627,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1628,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1629,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1630,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1631,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1632,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1633,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1634,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1635,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1636,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1637,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1638,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1639,e,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1640,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1641,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1642,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1643,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1644,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1645,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1646,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1647,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1648,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1649,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1650,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1651,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1652,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1653,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1654,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1655,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1656,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1657,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1658,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1659,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1660,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1661,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1662,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1663,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1664,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1665,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1666,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1667,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1668,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1669,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1670,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1671,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1672,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1673,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1674,j,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1675,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1676,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1677,d,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1678,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1679,g,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1680,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1681,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1682,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1683,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1684,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1685,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1686,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1687,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1688,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1689,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1690,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1691,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1692,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1693,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1694,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1695,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1696,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1697,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1698,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1699,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1700,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1701,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1702,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1703,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1704,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1705,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1706,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1707,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1708,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1709,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1710,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1711,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1712,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1713,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1714,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1715,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1716,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1717,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1718,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1719,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1720,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1721,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1722,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1723,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1724,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1725,l,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1726,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1727,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1728,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1729,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1730,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1731,g,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1732,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1733,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1734,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1735,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1736,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1737,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1738,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1739,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1740,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1741,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1742,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1743,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1744,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1745,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1746,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1747,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1748,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1749,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1750,e,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1751,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1752,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1753,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1754,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1755,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1756,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1757,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1758,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1759,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1760,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1761,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1762,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1763,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1764,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1765,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1766,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1767,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1768,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1769,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1770,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1771,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1772,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1773,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1774,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1775,f,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1776,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1777,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1778,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1779,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1780,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1781,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1782,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1783,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1784,g,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1785,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1786,e,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1787,zu,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1788,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1789,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1790,zu,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1791,zu,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1792,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1793,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1794,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1795,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1796,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1797,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1798,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1799,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1800,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1801,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1802,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1803,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1804,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1805,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1806,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1807,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,1808,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
